id,price,log_price,price_per_person,room_type,accommodates,n_reviews,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
628072231464115815,401.0,5.993961427306569,100.25,Private room,4,0,Fai della Paganella,22081,1772.828438321455,863.13588063966,529.171045480541,3070.547475178734,519.9121627296847,1178.8807695874605,677.1402826545568,595.2577009623533,92.23279977729985,540.6491973617594,674.4279311841713,4992.388525875359,46.175340817838325,11.07556798104714
628075967161544636,114.0,4.736198448394496,57.0,Private room,2,0,Fai della Paganella,22081,1639.8859163641678,930.8674449543772,401.8663468029414,3196.8295700132235,388.6316282904021,1049.8797711992681,623.6092987158158,524.311334864113,86.6422065560561,437.424186903325,616.9857085851907,5117.000983935491,46.175257686118655,11.073845943116714
628081876292728657,428.0,6.059123195581797,85.6,Private room,5,0,Fai della Paganella,22081,1667.8460709310236,877.835271423163,419.11476200476744,3181.7119163585353,412.8717762589429,1069.040592620796,593.5616620858834,501.1422542519906,107.83336031522413,432.13073266635797,588.4420920506029,5073.220288708439,46.17566544481811,11.074202905324036
628145044652821733,68.0,4.219507705176107,13.6,Entire home/apt,5,13,Tenno,22191,14085.059624962043,492.9376004507423,1479.636737100289,3811.6963726339495,88.36413143974548,2670.5112373059496,101.65300316710162,166.06297785701327,1204.6349432750546,78.17190544383666,212.78221616466337,996.704265310111,45.91884,10.83205
628794831341879694,78.0,4.356708826689592,19.5,Entire home/apt,4,3,Borgo Valsugana,22022,9733.17845134188,640.8695135298036,309.6437845581348,134.19568381001048,64.7515799631974,4350.116424965906,338.6712272502398,122.40632083606296,229.07419059495,311.49184749674305,754.893929677658,234.68870938978284,46.05096,11.4557
629002242473592345,95.0,4.553876891600541,47.5,Entire home/apt,2,71,Riva del Garda,22153,13506.132480225897,520.1789139655277,676.7413017280529,772.7066865335897,597.2456112723916,1021.0456091439031,539.714307784962,404.84224976096596,562.5333755262883,869.4353460963096,736.9268292216564,937.595254948053,45.89146,10.834
629420934050950774,114.0,4.736198448394496,22.8,Entire home/apt,5,9,Tenno,22191,12493.204772484132,473.2046825218107,2264.83739952289,5352.792652729629,180.15666135039072,1072.3906142157557,112.6500962370584,140.80823367415866,2580.2499654353232,1684.4297344684537,1821.4447776075401,304.68383472622,45.932,10.82336
630275545099975349,84.0,4.430816798843313,21.0,Entire home/apt,4,3,Mazzin,22113,2207.631917061202,2574.8979980640743,1649.3837766324543,11059.284814136197,716.1338885236898,1115.3766897321646,680.8106727266378,697.2454310679718,1988.9210564332318,3456.4763816976138,10918.774898619895,4161.904221838842,46.46133,11.69338
630283998928535075,172.0,5.147494476813453,34.4,Entire home/apt,5,1,Pinzolo,22143,141.6448054760754,290.7201047826676,798.5503525155989,16956.16098706827,126.24028685007758,6935.472985751329,146.33638595172295,190.81159569953658,570.8849187408154,356.3481687167298,14213.248130642132,1483.725984411636,46.1631813,10.7639424
630284251768972353,158.0,5.062595033026967,31.6,Entire home/apt,5,0,Pinzolo,22143,164.81808072649866,308.7557328970302,756.5892335741484,17001.295972773456,152.6213320339083,6979.564960286955,145.10699286313854,146.61500040089402,529.599084887826,316.90764886018974,14177.033458240645,1503.2384282254468,46.1627790495167,10.76385997976226
630396562265513677,198.0,5.288267030694535,33.0,Entire home/apt,6,5,Primiero San Martino di Castrozza,22245,7517.3338602578115,283.25824836710973,16.89858075547101,24246.11914768409,133.20962194577345,6929.383734819892,369.58859533335294,86.58610905881878,35.645974275253515,475.4477151551721,336.1255564579574,621.5557493416852,46.17988,11.83075
632384705911980789,119.0,4.77912349311153,29.75,Entire home/apt,4,28,Arco,22006,15123.91906472071,223.40583336467643,262.280135721374,5437.505356841317,238.7960006450463,1869.7738066071481,188.4577487335188,62.931569681727645,61.2608278106439,372.7610095348612,173.9695174427276,4725.169823144714,45.91979974319125,10.885916590690591
632479779796531230,145.0,4.976733742420574,72.5,Entire home/apt,2,25,Arco,22006,10985.569655704441,335.3999025493939,1002.9369071620812,2793.4986922581866,59.87490213424651,6120.864151662259,446.1915204079769,11.016072187456846,736.7876495405663,969.5704047911568,1148.1904344302359,2472.6459773715646,45.879086,10.873133
632945483622065964,270.0,5.598421958998375,54.0,Entire home/apt,5,3,Ruffrè-Mendola,22162,1420.5189143057423,1141.165830062095,2317.925868884945,282.7790077948408,195.34504332976306,1293.6388753262372,159.47775218028468,147.22911810256443,193.88980520356438,3039.056989420422,2317.036092135071,3168.810251304243,46.4166639,11.2057543
632997883046385031,258.0,5.552959584921617,43.0,Entire home/apt,6,30,Riva del Garda,22153,12564.911214801576,145.08091703957606,293.55870529730004,758.6960210779079,111.5896604844541,2011.6773505934245,155.27867963129893,121.33137129842044,132.66025889722957,140.33928612691247,413.2671729728089,440.12747364308944,45.88671,10.84696
633177292148617745,120.0,4.787491742782046,60.0,Entire home/apt,2,4,Riva del Garda,22153,12596.202361826308,223.07726141066198,277.56040593336337,677.8797699141725,110.67047244045126,1929.2280208306902,78.23856954939352,48.40986097112335,56.137201518254784,60.233328256191434,342.22041700558185,367.7264188247166,45.886639,10.845873
633701479735995577,94.0,4.543294782270004,31.333333333333332,Entire home/apt,3,33,Trento,22205,2657.415789877436,580.0365065472677,149.65538083490446,4617.374445465435,104.78055829683872,4135.385653624968,57.637858452710056,101.50123975650929,80.2644199150643,135.946280093233,3264.156508739415,3951.2614127403926,46.072182,11.059629
633961303342861910,250.0,5.521460917862246,31.25,Entire home/apt,8,48,Mazzin,22113,1864.3259686074873,2052.2139460851604,1479.212535504028,11529.77901999545,413.2261412695058,1264.2967059659834,360.76741198724926,339.0388639775458,2054.9084138182234,2945.259652352893,11382.595942839058,3919.3405636891966,46.4564,11.69656
634566523873472192,66.0,4.189654742026425,22.0,Entire home/apt,3,3,Levico Terme,22104,4586.020452205249,965.1489783932266,343.3350485741978,576.6198593654707,85.73904902383448,2763.6021918714423,154.47251711910184,49.36207873247186,267.9923153895084,268.28453452595926,3528.877105659577,524.761441536074,46.009666,11.2997874
635154201086777502,137.0,4.919980925828125,34.25,Entire home/apt,4,1,Tenno,22191,14307.535416189949,253.17320529305775,1284.803324432109,3561.1509568401852,173.92558732466915,2901.3586818191375,351.26981246145937,36.757315761185154,1130.9353370736699,180.23529430397656,38.321980180446296,1149.0417315077598,45.916595,10.832348
635912077254518812,81.0,4.394449154672439,20.25,Entire home/apt,4,6,Ledro,22229,14688.212545608301,164.03843892335635,143.14377139205905,5924.269215088215,465.39857998943063,3726.7375552256253,695.7125682883847,393.74271394975983,975.4439082292587,1052.5931483711377,5914.580418181493,427.6380070625068,45.8706,10.76242
636076407773520175,96.0,4.564348191467836,24.0,Entire home/apt,4,3,Arco,22006,15132.336291026395,238.36938226266855,572.5909382434421,5953.241527125715,190.4528346852576,1319.9167625958137,753.6078798175477,209.88132475500495,216.78359893956988,799.0165841366813,405.7507599563087,4622.403049520326,45.92075,10.89394
636713385697303366,175.0,5.1647859739235145,25.0,Entire home/apt,7,78,Riva del Garda,22153,12969.335075184605,34.23866068452842,414.42004236140497,1033.1710956832762,158.7535276832145,2017.9699171827165,459.3867427477747,115.50432833401726,128.15190079294828,468.59131263523034,780.9155220514666,799.8930055844028,45.89084,10.84716
636719689914965685,97.0,4.574710978503383,32.333333333333336,Entire home/apt,3,36,Tre Ville,22247,128.37392656938727,252.2699525689995,126.18271763699187,9603.363362750875,173.86380591729613,8094.495962781358,308.04201263482673,247.69553777611284,235.57417134884741,471.73471664321977,11265.914234206673,229.98999814094705,46.229431,10.830209
637477465196040681,107.0,4.672828834461906,26.75,Entire home/apt,4,26,Rovereto,22161,6891.671852161009,36.714787159036234,229.1163942930517,864.4009248463789,92.47599473786343,2450.3516650788724,180.02495401938307,4.452083801397563,106.62860141843333,179.78556572881297,216.71454811177017,74.86800420395589,45.88689,11.043515
637551502302427807,131.0,4.875197323201151,21.833333333333332,Entire home/apt,6,35,Primiero San Martino di Castrozza,22245,7524.934625411376,241.73908782591096,127.57011136069619,24029.37250551083,251.38460223509668,7056.903219819668,238.24378547496124,209.6570618226342,232.66302577945837,356.3881855193635,332.34951943163117,426.2966215363986,46.17868,11.82846
638140194451154849,165.0,5.10594547390058,33.0,Entire home/apt,5,5,San Lorenzo Dorsino,22231,9558.944757803956,514.8601708045838,3585.5177561238875,16470.92609590564,133.51803969705784,4090.5232002071066,3549.501155318566,1753.4144466684302,156.60855104505774,969.8562565744237,4254.259959423484,4139.548061827746,46.072346,10.897891
638423395247505210,130.0,4.867534450455582,32.5,Entire home/apt,4,9,Riva del Garda,22153,12856.722905869596,133.38167778297873,715.7939482325099,1291.2670331099025,72.34124961758407,2338.082242969753,459.4459554504474,427.56582978750794,372.28090226585937,449.2487932466903,986.919209542645,1011.0214416222145,45.891071,10.851272
638458167227376925,86.0,4.454347296253507,17.2,Entire home/apt,5,43,Dimaro Folgarida,22233,2815.1453973031917,265.6615174313873,254.70593840884948,389.9355015229103,76.67258538535538,3186.8148178893125,230.64213787851213,89.17704840680868,119.30602320096858,99.72243770423225,6975.8268274154825,2885.1990132817286,46.325939,10.875327
638936086004784110,90.0,4.499809670330265,18.0,Entire home/apt,5,11,Ledro,22229,15621.173921822341,491.29803624965376,382.167600120536,6347.742647872319,561.3951521250918,2725.931522503921,366.1141031163958,582.4478824415775,1518.1348870353445,1742.878588509268,6330.588097334614,1523.4399878062727,45.8854,10.75426
639404399003838036,62.0,4.127134385045092,15.5,Entire home/apt,4,52,Arco,22006,14976.998719414918,209.61968937934378,871.402184336029,3429.5978708205525,259.81056105840116,4366.209570655458,568.6330196495408,455.17082523440826,185.49628972607815,1052.2948306310673,1721.1334516756237,2875.625240521279,45.91266632080078,10.854852676391602
639702989223943427,107.0,4.672828834461906,35.666666666666664,Entire home/apt,3,0,Pinzolo,22143,275.6653948766261,800.2422702804713,770.3925442468957,10657.342168806232,155.97117017256386,2320.6951370908146,1251.1073965054577,538.847304059624,546.5544488426782,1440.8053902057582,11964.785760551247,1028.445857232616,46.21907,10.82544
640179984128827833,111.0,4.709530201312334,27.75,Entire home/apt,4,87,Riva del Garda,22153,13252.430104695544,203.60734907708542,545.9405374815526,1369.0661590503864,109.50307307241265,2174.9087494028695,136.43173700059035,69.81891150296079,55.890077718220894,168.29137801626385,1146.4584764534975,1163.8550302295323,45.894065986424295,10.84839317947626
640198533160261315,72.0,4.276666119016055,36.0,Private room,2,5,Fiavè,22083,9046.511201604291,749.3346826206695,3367.6611478132213,9087.894784895987,124.45852558255423,2406.1740381017867,3848.209671445258,2.632668114137511,4981.024526702438,5068.033630305752,5546.604040304694,3369.183454328161,45.964557,10.811107
640252011634472683,130.0,4.867534450455582,43.333333333333336,Entire home/apt,3,4,San Lorenzo Dorsino,22231,9522.950705804362,261.82990461657516,3682.258623842067,16618.413453398658,131.63834435440737,3940.7428761765505,3784.1154275917656,1718.5491844924127,90.81450359711378,1064.4207912945196,4199.575978597914,4081.4225630804467,46.07389,10.89539
640264837159870567,140.0,4.941642422609304,35.0,Entire home/apt,4,1,San Lorenzo Dorsino,22231,9603.310752443087,582.8508605557373,3529.735269324607,16458.08003398177,211.84916312072642,4160.768237920049,3499.703401558338,1802.2831403604778,233.4470115875351,987.4067564266998,4239.743118359202,4126.17810147869,46.07169,10.8983
640923015562798025,67.0,4.204692619390966,33.5,Entire home/apt,2,154,Trento,22205,3738.5284709242037,677.9150837375367,161.33690789662137,687.4650980132695,76.4672436044635,4625.034535119154,305.9200018802969,408.54109499089856,429.1968638686742,397.2584869847939,2438.7885100246667,1114.8227821484297,46.10294675599579,11.10961467301636
641061187482511758,85.0,4.442651256490317,21.25,Entire home/apt,4,20,Pinzolo,22143,1592.7597399903218,906.7214765584112,587.6754468064026,13838.80899253832,151.5820329160312,3670.4862704402276,346.548934949435,1775.820806513382,116.6857572342604,3564.4949376267737,13589.957152707573,3498.201243445079,46.1896,10.78376
641345880188953953,280.0,5.634789603169249,56.0,Entire home/apt,5,2,Tre Ville,22247,321.2348443952207,109.33703693145793,92.42034581446975,10004.722095119814,84.49270539570368,7659.0952145784395,566.8797616117928,21.522712442443098,293.60797464494584,770.5975590941282,11535.208633666585,305.03066924821496,46.22549,10.82868
641803205307874842,90.0,4.499809670330265,30.0,Entire home/apt,3,17,Ledro,22229,14957.711502284385,92.84374002951074,205.25382562578716,8030.242136989799,211.31816771627197,1230.9064378787177,524.3503110560654,180.24406028345564,329.122829179138,233.30555282835425,8011.392922629246,183.6734470477743,45.8905993296147,10.732920046032724
642028514307382073,234.0,5.455321115357702,58.5,Entire home/apt,4,6,Cavalese,22050,1488.457984401643,1456.8736056382882,688.0831739880297,14053.722836898256,149.69525490698558,5603.419885415291,672.9914804379098,114.97057032291691,456.284548150958,759.161143669753,11904.810032581556,627.7087557840993,46.29632648659611,11.454003867042545
642053763133162624,50.0,3.912023005428146,25.0,Entire home/apt,2,0,Folgaria,22087,442.8118546864452,573.4914912405359,893.5367492295368,7439.1270348922835,93.8686063182382,1495.3078047657655,245.8584065621711,234.6963976032311,1083.0012210703233,1195.821493652269,6138.015138793926,4396.412642815559,45.91952,11.18761
642595754366014771,145.0,4.976733742420574,18.125,Entire home/apt,8,3,Rabbi,22150,8223.952769601452,3305.7431240977216,9808.378665089582,9946.271442871117,120.31673091884721,1758.826374781478,2487.8044286728323,746.107491499334,441.47654728422617,2555.0481004442463,11116.31273105335,9742.16551316523,46.40907,10.81513
643040685914253456,96.0,4.564348191467836,24.0,Entire home/apt,4,19,Riva del Garda,22153,12099.664597249948,286.54923772523694,637.0933901244578,1641.6115141870498,118.76109753378847,2939.7752849334834,508.0913259794977,206.74615882430987,482.27026724739324,167.20097628105194,1273.0828261543309,1301.6052300973265,45.88597,10.85888
643085982241581204,104.0,4.6443908991413725,26.0,Entire home/apt,4,10,Riva del Garda,22153,12713.46151854566,70.12291084529603,328.72180898173707,155.20204793111265,175.64360895976355,1448.3272818940964,310.9115676395792,23.16796716709282,62.081185791031885,145.31135658651593,228.56966322157777,186.6711987389293,45.88528,10.8391
643132901454402956,48.0,3.871201010907891,24.0,Private room,2,5,Arco,22006,15208.270097664878,360.50259904525257,207.8878058692999,4329.638648222168,286.34271782764654,3767.9924135405877,470.9913604755427,148.90105477979034,723.9810178513924,513.1319269320322,2030.2044160881223,2720.545655015413,45.92021,10.85908
643139657613097973,115.0,4.74493212836325,28.75,Entire home/apt,4,16,Campitello di Fassa,22036,528.0453342135376,1524.499791274626,1342.9403117279599,8880.165239827158,160.12574765892913,2653.239210480005,155.32377046399685,34.458519682709486,85.92681094974229,161.8986665096929,8679.702759937058,303.37307791208815,46.4776423,11.7404061
643418424709049981,100.0,4.605170185988092,20.0,Entire home/apt,5,46,Peio,22136,5177.767645103768,1802.161098932204,3512.2304493113706,6712.881853024684,694.5513123269611,6804.751749109279,2032.5815856000102,2879.5978586517917,2338.103027420842,3054.44074642147,2740.2752272566668,186.75585273327152,46.32894,10.71719
643961829436008052,72.0,4.276666119016055,36.0,Entire home/apt,2,105,Peio,22136,856.1235125473235,1843.931684103075,1524.2940556878666,11356.746812819745,228.44103582083292,1767.497117908744,1170.5173867726528,137.25451284915383,1073.2415712924137,2106.163313117596,7838.1710024543445,91.54756191597086,46.36314,10.67251
644218042026500055,70.0,4.248495242049359,23.333333333333332,Entire home/apt,3,72,Malé,22110,6729.402286218764,492.87411836204643,122.80026191291095,480.84083340136107,241.86636297169372,1710.0648252579165,127.04254316978192,11.013335446964987,65.32218922171631,70.77490701971385,3044.438523370672,346.2437409908957,46.3516793,10.9114769
644565344382070575,133.0,4.890349128221754,33.25,Entire home/apt,4,0,Carisolo,22042,501.7054223324394,49.75659553215708,1041.2272586988986,16524.181339356976,217.20070200035534,4690.859097981482,185.65857107208805,363.21100622961654,181.65938869326877,836.0533608929966,14681.755469728725,1167.4513150891137,46.16734,10.76226
644567205627103929,220.0,5.393627546352362,55.0,Entire home/apt,4,3,Moena,22118,1962.9755303630081,906.3003858282134,464.2786307630783,20808.77100874018,197.49870092839717,3425.7179295303595,347.07148946076217,228.11502225428944,310.11193960095926,300.47103638884295,19291.506068319057,327.8129320183428,46.375842,11.6648606
644618925148112371,122.0,4.804021044733257,40.666666666666664,Entire home/apt,3,51,Riva del Garda,22153,14933.003963549869,464.7087785964645,134.53267799219162,2902.6736149592375,193.03207219750243,2994.4165434391543,430.22197007950024,414.46749047765286,529.3975326343542,1130.6331154038128,1233.4754116279153,2444.990577365647,45.90983744842087,10.84596854379423
644831697953728275,120.0,4.787491742782046,30.0,Entire home/apt,4,12,Pinzolo,22143,81.44378363557347,621.5537659024097,359.9414276198117,9111.964675600677,115.48630618269546,2654.279529834511,163.85979339651996,74.07632612337069,42.96510855971137,136.32478726391815,10712.789122677657,590.0061378880652,46.23325,10.82561
645399235197469117,105.0,4.653960350157523,17.5,Entire home/apt,6,23,Brentonico,22025,6427.8620478645325,470.5782730298301,1961.0083547730633,4495.932128312324,169.85802553734564,4141.358366731743,1182.468457824874,1797.1062845642648,1216.9071321134697,2413.6837417745996,2503.745948070397,2523.2285101124285,45.83929,10.95386
645536989946311094,101.0,4.61512051684126,8.416666666666666,Entire home/apt,12,3,Borgo Valsugana,22022,9682.83313095842,1395.586704439119,2240.8513124765545,3007.580314348284,2069.816120047692,1605.1326671731226,2126.911007451582,1064.549583239547,2119.7614192115598,3272.578703112351,3718.14196228485,2139.6208322415373,46.02449,11.44963
646725964408102674,95.0,4.553876891600541,23.75,Entire home/apt,4,40,Primiero San Martino di Castrozza,22245,298.71476110682977,579.4304945478741,8970.137815300037,30732.207665329486,160.36116344519723,2677.230678155392,452.88542879902013,368.3157908877533,254.79669823755614,324.25290118886727,8951.655765878628,9743.512411134629,46.26149,11.8059619
646860592803240127,129.0,4.859812404361672,32.25,Entire home/apt,4,8,Mazzin,22113,2830.4285420678602,3155.472900359629,282.5227307706315,10524.582301350492,125.41638290890042,569.6215112769838,1126.9837223443442,1184.5748612628122,587.7691682537377,2645.824268405867,10357.924420291025,2673.152952969712,46.46342,11.71352
647243384628697285,59.0,4.07753744390572,19.666666666666668,Entire home/apt,3,16,Borgo d'Anaunia,22252,3240.620717352648,696.9472249484792,1273.0703457242978,5556.138907194342,338.6390759690645,3966.650635413073,610.1298770146329,456.14580004705556,417.8198947491826,586.7003922953083,288.3090758629356,535.609113650749,46.43779,11.14432
647503483202560680,77.0,4.343805421853684,19.25,Entire home/apt,4,38,Telve,22188,9414.532882952892,1556.0912868619507,1008.6158781534349,3559.8665878272664,770.1972485295208,6934.736422077393,1061.8708556638169,886.7071028769195,1680.7833721434977,1169.1664577261392,3269.2868892538636,1197.7492235836473,46.07901,11.48948
647717614492479505,120.0,4.787491742782046,24.0,Entire home/apt,5,4,Brentonico,22025,4302.582621535358,706.967716298054,202.68690133026647,4449.309697390372,255.93726786339977,2433.9757172197124,444.1657605327579,225.50094111637506,187.94293593236895,259.5056670387534,446.1837859846864,469.4165763092463,45.81819,10.9597
647727636376602138,107.0,4.672828834461906,26.75,Entire home/apt,4,45,Pieve Tesino,22142,4386.256432162282,329.072101151404,521.3329074649135,6079.748131881433,263.8038027294909,8970.767313534838,388.290241521651,630.9078335402344,1154.9350319895786,292.7720923223972,6778.850521896758,591.9948484200403,46.0695726,11.6148661
647851187909448279,137.0,4.919980925828125,22.833333333333332,Entire home/apt,6,3,Riva del Garda,22153,12946.21216165455,189.28578521806637,664.4660362070698,1265.5814085198754,89.55321855401593,2263.4294217718616,382.4436870050775,341.2629039425011,284.7123664741351,378.63976496696597,981.0963536804053,1003.4812020631446,45.89162,10.85022
647851414085406838,140.0,4.941642422609304,23.333333333333332,Entire home/apt,6,5,Riva del Garda,22153,12770.672261340509,198.64063060081605,654.1341121140782,1200.8580417063047,82.83011416434496,2297.0460660764634,558.986824421372,412.32024301434046,420.8460821979692,552.8381301477745,884.9633460699288,909.9197830626024,45.89008,10.85084
648368338761999754,436.0,6.077642243349034,72.66666666666667,Entire home/apt,6,9,Folgaria,22087,1406.0438679074748,509.30878710204126,549.6907687615557,6638.723583470899,142.7776666416042,2031.4288960719214,214.874164228632,98.98500102877315,121.26568276133136,131.96506186456136,5311.280215012213,3334.427197446002,45.9157,11.17499
648408924646924002,462.0,6.135564891081739,115.5,Entire home/apt,4,11,Canazei,22039,523.8959566622709,579.5686798158555,33.01442817448609,9412.005814072369,35.28280881171659,3305.695469495994,245.13267422046025,30.07752924582251,82.27629574764313,110.08851134396139,9179.951454243881,1950.0198264580447,46.4766516817686,11.7688254202377
648545630895800404,90.0,4.499809670330265,10.0,Entire home/apt,9,18,Predaia,22230,3271.656219969446,177.22744513049392,1489.287192315652,4381.997205659893,96.77716634000018,1796.0852666341432,600.0218730859183,590.4715133188827,2352.260779739392,4514.104359235946,3754.805351047209,4767.825211087062,46.311692590182496,11.12262725830078
648884183127085363,166.0,5.111987788356544,27.666666666666668,Entire home/apt,6,11,Arco,22006,15012.459096877297,85.88948208940627,216.95669137381384,5471.125353222582,81.67609611219346,1809.5560922082054,266.97794469229325,54.0389184801142,104.62666630617409,324.44113852769533,222.71944852748337,4881.824727955682,45.919,10.88772
648884713714021645,153.0,5.030437921392435,30.6,Entire home/apt,5,3,Arco,22006,15012.459096877297,85.88948208940627,216.95669137381384,5471.125353222582,81.67609611219346,1809.5560922082054,266.97794469229325,54.0389184801142,104.62666630617409,324.44113852769533,222.71944852748337,4881.824727955682,45.919,10.88772
648885227610689894,170.0,5.135798437050262,28.333333333333332,Entire home/apt,6,21,Arco,22006,15012.459096877297,85.88948208940627,216.95669137381384,5471.125353222582,81.67609611219346,1809.5560922082054,266.97794469229325,54.0389184801142,104.62666630617409,324.44113852769533,222.71944852748337,4881.824727955682,45.919,10.88772
648917808996712706,83.0,4.418840607796598,16.6,Entire home/apt,5,20,Ville di Fiemme,22254,2545.9969598946054,1173.3334180702036,163.05789383269794,13004.433220667548,159.6342015600901,3160.99538467992,427.14745947559976,528.9707331493179,440.25673100802913,1023.3024778889284,10604.301808421873,1990.6105351679896,46.2914,11.43293
649191430714334366,70.0,4.248495242049359,17.5,Entire home/apt,4,4,Mezzana,22114,174.81344386739332,2420.9004619105744,1812.925765954997,1391.1626629600455,229.76904376019533,2393.8048150096697,247.29480487022752,200.58632509254886,345.31666929325417,233.67418138992198,5427.973781021891,6567.154865525201,46.30172,10.80754
649667501324171700,59.0,4.07753744390572,29.5,Entire home/apt,2,12,Arco,22006,14373.70991589497,129.53033089517308,66.02579024886977,6243.110865548388,258.0120768498991,1604.9213980245086,328.6399516470506,34.39483695125773,257.6648323267704,524.508033180346,1499.2122641553249,4775.72158318679,45.91474,10.90539
649670607906411580,315.0,5.752572638825633,78.75,Entire home/apt,4,23,Campitello di Fassa,22036,152.9784224579198,1147.4906386847586,965.4114558483943,8927.574374645767,372.666717490537,2982.0666229677513,412.00446280144826,245.39465495562297,294.7112844276329,265.8773374350354,8721.265724594781,237.87823234561293,46.47755,11.74532
650436214325680625,130.0,4.867534450455582,32.5,Entire home/apt,4,8,Canal San Bovo,22038,5075.064643156157,3243.114904499927,6215.63470249304,15639.011230643117,195.56505854879285,6405.894323914344,390.697378151385,286.34829404798575,1349.0924778349754,2118.650246954819,10019.998141848393,628.7303917063733,46.14222,11.71228
650554893784717976,448.0,6.104793232414985,56.0,Entire home/apt,8,10,Campitello di Fassa,22036,544.2297502269676,1537.2800965495062,1351.3540084378185,8795.84665113925,243.70869742218017,2604.7241496490346,239.37413750254882,106.31247068313904,167.58931139574779,226.4868635403051,8595.358745319489,366.9972469200986,46.4784,11.74035
650686693928919516,94.0,4.543294782270004,23.5,Entire home/apt,4,17,Riva del Garda,22153,13285.67133409226,199.38453285664832,390.250793646223,1017.4486943602973,49.367509966955176,1731.8619088921334,501.24046608821874,272.94434628158626,234.43473974398523,609.5450211183626,891.2526452766302,875.8845193282018,45.89259059603448,10.843032477246105
651292659253457660,103.0,4.634728988229636,25.75,Entire home/apt,4,39,Trento,22205,1701.705104559453,770.6872821013193,268.7656785727824,1116.352810610843,79.27245260656449,2689.0317574135674,246.77533045478796,339.7776075385262,343.0757400061901,833.3610222114025,1363.1412593463208,1439.9123768263576,46.08409,11.1226
651306650488925695,97.0,4.574710978503383,24.25,Entire home/apt,4,26,Trento,22205,1776.8238292075187,817.9771508355207,161.48505491960648,1204.6602265217498,45.504058752557164,2761.637414348655,215.6679315910474,234.72464088487774,243.63419067735583,892.0319620273375,1464.5190704863173,1543.2532800587508,46.08494,11.12194
651309644819240167,97.0,4.574710978503383,24.25,Entire home/apt,4,7,Trento,22205,1775.1188330889975,812.50255114131,166.84924101342907,1201.8053251956276,43.903206102732184,2760.172860955608,219.52888604897927,240.85556449978182,249.98112757297153,890.740891219774,1460.3165086638542,1538.7800535000724,46.08491,11.12201
651311818751165263,100.0,4.605170185988092,25.0,Entire home/apt,4,12,Trento,22205,1702.7994831053738,792.8978152464932,211.81239731018866,1135.3276058502133,21.87291825077279,2687.020724842931,162.46455070645152,269.5872817013662,264.23473633845515,836.3054600126937,1405.2740887166779,1486.8546875479676,46.0843372,11.1214851
651444896252870012,75.0,4.31748811353631,18.75,Entire home/apt,4,39,Andalo,22005,729.1903370978456,1005.6555835877863,2419.190483933097,8010.436190113391,522.0519138031815,475.72476337920006,367.15047033171874,572.6186837110774,551.511383620401,522.430499699248,5456.159476432428,7255.854870707641,46.16583,10.99566
651484582678232010,125.0,4.8283137373023015,31.25,Entire home/apt,4,4,Pinzolo,22143,595.944673526841,458.3911152546121,276.5987660419159,17492.506456983116,114.15916680753044,7442.928434013628,35.69337591393692,92.67708289723015,120.99920181247604,230.87419044465932,13721.450755257812,1416.2724689694728,46.1582477,10.7642713
652179465398635816,102.0,4.624972813284271,14.571428571428571,Entire home/apt,7,18,Riva del Garda,22153,12358.488553875619,99.61973470429182,902.1664849702856,1818.9730148046615,105.8895351373736,3030.4302865631057,817.6045434701604,225.76947373342176,800.3050607655393,211.243680705126,1457.169172704208,1485.7424089814901,45.88890929999999,10.8603195
652194140898647911,154.0,5.0369526024136295,38.5,Entire home/apt,4,20,Pinzolo,22143,1857.30277235013,1839.7508990760793,264.7436744937978,13309.665191209051,102.65316308314884,3083.8407712628764,595.4180380114967,2194.2452828558085,818.0277835376194,4353.379160658086,13378.26416409202,4426.574172135579,46.19386,10.79419
652885336055939727,110.0,4.700480365792417,27.5,Entire home/apt,4,22,San Giovanni di Fassa-Sèn Jan,22250,299.8505390722289,499.66706117009437,2707.0092799420468,13173.686100972154,233.9049389931964,2205.2213334698827,1493.1515845377019,175.27102810923677,697.590141253458,1301.3757067261424,13025.52492082736,2300.132173731553,46.44191,11.69225
653295296878098185,246.0,5.5053315359323625,61.5,Entire home/apt,4,14,Canazei,22039,131.15428326926045,1787.5413128334915,2307.552218685071,11772.828365522622,68.28473859815625,2172.8576144439717,332.5468563076872,223.25657163043564,45.949606380454476,2453.622296098273,11533.077429666695,3872.2433382677336,46.45867,11.78733
653416024881215012,90.0,4.499809670330265,22.5,Entire home/apt,4,43,Ledro,22229,14085.682943620779,121.2001216522582,844.5149637018216,5136.806261342103,197.64918838057093,4594.550823272709,863.7379838741957,264.3873552824581,226.87839849598458,348.7544235190701,5129.092997712971,824.1458513116477,45.8691147,10.7737176
654312968651476564,88.0,4.477336814478207,44.0,Entire home/apt,2,12,Riva del Garda,22153,14750.724223951029,552.2331006702672,198.42923186371686,2806.1867107357816,211.4323895944166,2977.1138164882836,507.5529793759061,288.4132339443218,574.6790095028125,1016.848767956153,1426.349344787738,2636.9037779075647,45.90856,10.84769
